name,trade_date,open,high,low,close,volume,OpenInterest,CCI,MACD,RSI
Brent oil,2020/8/24,44.5,45.18,44.29,45.05,176636,180438,22.63733966,0.523219955,56.73285204
Brent oil,2020/8/25,45.64,46.52,45.58,46.5,231571,474623,126.6426958,0.619035462,65.13127352
Brent oil,2020/8/26,46.4,46.54,46.02,46.29,237882,484192,118.5488752,0.67029792,63.21740526
Brent oil,2020/8/27,46.19,46.33,45.05,45.65,256537,494001,56.95914197,0.651767961,57.6568432
Brent oil,2020/8/28,45.63,45.94,45.33,45.94,223895,502991,51.27962055,0.652956535,59.39951635
Brent oil,2020/8/31,45.8,46.53,45.21,45.57,174307,485552,45.60850926,0.616930984,56.22034024
Brent oil,2020/9/1,45.6,46.22,45.47,45.77,206724,487191,43.48470935,0.5976297,57.54313526
Brent oil,2020/9/2,45.83,46.05,44.2,44.39,260137,481797,-28.55347596,0.465611547,46.99242291
Brent oil,2020/9/3,44.65,44.65,43.15,44,274933,483175,-103.6140514,0.325761296,44.50869874
Brent oil,2020/9/4,43.76,44.54,42.3,42.35,270957,480371,-159.8238287,0.080855699,35.87059963
Brent oil,2020/9/7,42.2,42.43,41.51,42.05,122980,465461,-209.1745297,-0.135874961,34.55738372
Brent oil,2020/9/8,42.08,42.23,39.31,39.78,363526,459632,-258.3018949,-0.485212373,26.61693806
Brent oil,2020/9/9,40.62,41.2,39.37,40.62,278218,421052,-217.242436,-0.686371744,32.77277776
Brent oil,2020/9/10,40.58,40.96,39.71,39.72,208856,391948,-194.3329454,-0.90794821,29.88057746
Brent oil,2020/9/11,39.96,40.34,39.38,39.92,211875,368023,-173.2328768,-1.055246602,31.33084781
Brent oil,2020/9/14,39.78,40.09,39.3,39.69,200092,361195,-153.8350794,-1.176973301,30.54835389
Brent oil,2020/9/15,39.7,40.82,39.39,40.68,214799,340735,-113.4691986,-1.179956062,37.75458574
Brent oil,2020/9/16,40.72,42.44,40.59,42.33,237248,306646,-52.85729555,-1.037222258,47.52686998
Brent oil,2020/9/17,42.32,43.5,41.5,43.26,237399,286248,-15.3993217,-0.839385549,52.09226207
Brent oil,2020/9/18,43.22,43.8,42.53,43.04,204656,261171,-0.409624418,-0.692369488,50.96268001
Brent oil,2020/9/21,43.56,43.84,41.51,42.22,201519,446594,-17.29827163,-0.63470882,46.88205174
Brent oil,2020/9/22,42.31,42.72,41.68,42.28,212189,460665,-21.21609994,-0.577513609,47.21509954
Brent oil,2020/9/23,42.16,43.07,41.69,42,221002,476512,-13.45927633,-0.548457376,45.77277183
Brent oil,2020/9/24,41.8,42.54,41.74,42.26,228362,485508,-9.849798343,-0.498701555,47.38020236
Brent oil,2020/9/25,42.37,42.8,42,42.26,192143,493818,2.970420615,-0.454035865,47.38020236
Brent oil,2020/9/28,42.21,43.03,41.95,42.94,222771,500433,19.82428047,-0.359622166,51.72107761
Brent oil,2020/9/29,42.91,42.97,40.84,41.37,331441,502980,-7.19432526,-0.406795227,42.91785703
Brent oil,2020/9/30,41.36,42.49,40.82,42.12,317193,524456,1.925568382,-0.379289275,47.51371061
Brent oil,2020/10/1,42.17,42.56,39.92,40.71,338718,537040,-21.88871752,-0.465895275,40.85416252
Brent oil,2020/10/2,40.65,40.77,38.79,38.9,337414,531522,-77.31114633,-0.672827095,34.22302094
Brent oil,2020/10/5,39.19,41.78,39.14,41.53,273764,526003,-23.97115504,-0.61748505,47.54578256
Brent oil,2020/10/6,41.41,42.84,41.22,41.86,291684,503509,25.07588969,-0.540764245,48.94317069
Brent oil,2020/10/7,41.85,42.42,41.36,42.15,241200,487366,24.6677596,-0.451358893,50.19875415
Brent oil,2020/10/8,42.15,43.47,41.86,43.45,266260,461647,79.30626808,-0.272464571,55.48370328
Brent oil,2020/10/9,43.36,43.57,42.61,42.82,254715,447091,86.00055152,-0.179456602,52.57206436
Brent oil,2020/10/12,42.6,42.71,41.36,41.81,238874,443411,1.524348321,-0.185111822,48.20463047
Brent oil,2020/10/13,41.81,42.68,41.66,42.47,227845,424904,27.07084529,-0.134783441,51.06547297
Brent oil,2020/10/14,42.43,43.45,42.13,43.44,279124,408229,113.5612312,-0.016437462,54.99946248
Brent oil,2020/10/15,43.45,43.48,41.56,43,295275,394329,72.00330955,0.041371353,52.92114145
Brent oil,2020/10/16,43.1,43.21,42.27,42.85,197161,372009,81.00551868,0.074225879,52.19700068
Brent oil,2020/10/19,42.69,43.23,42.36,42.46,209058,351025,68.5980975,0.068009615,50.27094483
Brent oil,2020/10/20,42.45,43.3,42.19,42.8,252053,332782,74.41324694,0.089486791,51.93605042
Brent oil,2020/10/21,42.91,43.04,41.45,41.71,268884,319155,-4.898475152,0.018342279,46.5542991
Brent oil,2020/10/22,41.59,42.79,41.46,42.44,257199,308196,14.34659944,0.020626866,50.27090337
Brent oil,2020/10/23,42.4,42.8,41.5,41.59,205213,260989,-15.25926811,-0.045624547,46.23889231
Brent oil,2020/10/26,41.83,41.92,40.59,40.81,225082,485341,-104.8583132,-0.159233209,42.84306267
Brent oil,2020/10/27,40.83,41.88,40.79,41.1,243787,481145,-80.97686966,-0.223294318,44.47577275
Brent oil,2020/10/28,41.04,41.11,39.23,39.54,384385,492745,-184.9047454,-0.395384426,38.16083245
Brent oil,2020/10/29,39.71,39.97,37.26,38.11,467010,500921,-264.4317703,-0.639781126,33.46954848
Brent oil,2020/10/30,38.22,38.71,37.4,37.86,336160,510352,-266.9189757,-0.843912089,32.71241041
Brent oil,2020/11/2,37.37,39.36,35.74,39.24,326074,524183,-214.8140063,-0.884141054,40.6884656
Brent oil,2020/11/3,39.26,40.45,38.65,40.16,278628,507992,-100.0992716,-0.832193478,45.34019735
Brent oil,2020/11/4,40.13,41.33,39.42,41.2,250866,496579,-42.62253614,-0.699047162,50.10417692
Brent oil,2020/11/5,40.96,41.53,40.33,40.8,219195,487183,-23.74814231,-0.618672729,48.35841419
Brent oil,2020/11/6,40.63,40.69,39.34,39.6,255440,462175,-75.28141112,-0.644377402,43.46555769
Brent oil,2020/11/9,39.65,43.48,39.46,42.02,393050,443518,32.2702833,-0.464124626,53.65041755
Brent oil,2020/11/10,41.75,44.11,41.71,44.05,315249,417944,116.0840462,-0.155674449,60.13778796
Brent oil,2020/11/11,43.77,45.3,43.6,43.77,346768,374157,150.6550264,0.06542668,58.91294536
Brent oil,2020/11/12,43.73,44.5,43.26,43.27,266038,335579,112.9810981,0.198022418,56.69242616
Brent oil,2020/11/13,43.2,43.34,42.63,42.63,216736,329449,72.47661922,0.24859717,53.89237619
Brent oil,2020/11/16,42.71,44.67,42.71,43.89,268433,326304,103.9910423,0.385901068,58.26294348
Brent oil,2020/11/17,43.89,44.25,43.08,43.78,226352,299682,94.58611386,0.480302686,57.74829457
Brent oil,2020/11/18,43.75,44.89,43.48,44.13,242879,276760,100.994352,0.57671076,58.98958343
Brent oil,2020/11/19,43.96,44.57,43.79,44.17,210299,272711,91.3278086,0.648862832,59.13733494
Brent oil,2020/11/20,44.15,45.24,44.05,45.24,264010,251697,101.6602997,0.783353911,62.97960006
Brent oil,2020/11/23,45.08,46.12,44.89,45.83,267249,210553,111.8505475,0.926862831,64.93735459
Brent oil,2020/11/24,45.9,48,45.87,47.84,323419,449057,138.7229431,1.189077935,70.63478517
Brent oil,2020/11/25,47.72,48.96,47.64,48.73,358407,485139,148.5855428,1.451963525,72.74650004
Brent oil,2020/11/26,48.7,49,47.49,47.77,183262,482784,123.1677713,1.564800229,67.13812302
Brent oil,2020/11/27,47.87,48.46,47.34,48.3,229254,484185,107.9375248,1.677651775,68.57838952
Brent oil,2020/11/30,47.9,48.29,47.07,47.76,332596,489237,87.85901265,1.703872767,65.43178726
Brent oil,2020/12/1,47.79,48.3,46.88,47.25,258685,512334,71.05677436,1.664315165,62.51438939
Brent oil,2020/12/2,47.05,48.76,46.82,47.97,285740,476525,68.60674062,1.671792084,64.89415053
Brent oil,2020/12/3,48,48.94,47.67,48.82,274725,477037,70.8447966,1.726404576,67.51600916
Brent oil,2020/12/4,48.96,49.92,48.84,49.03,253637,469523,74.9932622,1.766270151,68.14891495
Brent oil,2020/12/7,49.23,49.43,48.4,48.66,207513,462929,56.22821195,1.747859759,65.71934165
Brent oil,2020/12/8,48.58,49,48.09,48.85,225236,447146,46.86760082,1.728673729,66.38213441
Brent oil,2020/12/9,48.84,49.55,48.4,48.98,267786,431421,49.22258853,1.704312323,66.85433848
Brent oil,2020/12/10,49,51.06,48.86,50.43,288732,414300,65.30028396,1.781472905,71.63936997
Brent oil,2020/12/11,50.45,50.74,49.74,50.07,231871,399809,58.03879246,1.792906718,68.97692217
Brent oil,2020/12/14,50.05,50.8,49.13,50.36,236959,369865,49.91868498,1.804566751,69.94589873
Brent oil,2020/12/15,50.3,50.89,49.78,50.69,190547,347355,50.1588929,1.819462028,71.05384794
Brent oil,2020/12/16,50.64,51.2,50.34,51.16,222737,337585,52.39469876,1.847890384,72.60297863
Brent oil,2020/12/17,51.12,51.9,51.08,51.5,233882,320894,56.7107,1.87622724,73.69952391
Brent oil,2020/12/18,51.43,52.48,51.13,52.37,246122,288036,59.64940192,1.946448683,76.31213172
Brent oil,2020/12/21,52.22,52.32,49.2,50.8,288737,243794,31.25802508,1.854041566,63.96376037
Brent oil,2020/12/22,50.65,50.86,49.56,49.84,194100,211345,15.23273094,1.683932953,57.80443021
Brent oil,2020/12/23,49.79,51.62,49.29,51.15,204575,549995,28.09636326,1.635968279,63.03527382
Brent oil,2020/12/24,51.12,51.78,50.69,51.37,109615,566067,40.8437441,1.597295463,63.84585962
Brent oil,2020/12/29,51.03,51.69,50.96,51.29,196129,565025,39.72151642,1.542411684,63.30225559
Brent oil,2020/12/30,51.39,51.92,50.94,51.46,236911,566375,39.83601873,1.495395485,64.0036337
Brent oil,2020/12/31,51.49,51.84,50.9,51.72,133224,585895,36.83618033,1.462258629,65.10218462
Brent oil,2021/1/4,51.5,53.33,50.56,50.67,382895,597646,33.84286629,1.335872104,57.47380786
Brent oil,2021/1/5,50.95,53.9,50.7,53.57,455351,586077,65.45588022,1.45296674,68.46458694
Brent oil,2021/1/6,53.52,54.73,53.02,54.15,414408,577670,97.67799413,1.574417333,70.12745896
Brent oil,2021/1/7,54.13,54.9,53.94,54.52,267188,550313,102.7158434,1.681144523,71.17178584
Brent oil,2021/1/8,54.56,56.36,54.34,56.36,336650,545864,124.4362246,1.892384977,75.7179968
Brent oil,2021/1/11,56.24,56.39,54.99,55.62,295066,520897,110.3568183,1.977289776,70.87699002
Brent oil,2021/1/12,55.66,56.79,55.51,56.78,288141,490568,118.6571567,2.113813027,73.71406585
Brent oil,2021/1/13,56.83,57.42,55.77,55.91,324295,466845,107.8498309,2.127284941,68.33710117
Brent oil,2021/1/14,55.93,56.57,55.24,56.46,331293,431472,90.44348462,2.157471939,69.83511759
Brent oil,2021/1/15,56.41,56.5,54.64,55,298410,424452,64.80849271,2.04006891,61.5151297
Brent oil,2021/1/18,54.75,55.21,54.49,54.79,142865,404203,45.52654872,1.908085695,60.40047512
Brent oil,2021/1/19,55.01,56.08,54.89,55.93,261102,390965,62.77177994,1.873875647,64.19353774
Brent oil,2021/1/20,56.07,56.64,55.66,55.69,310886,358468,68.17367359,1.806572895,62.82910546
Brent oil,2021/1/21,55.82,56.24,55.49,56.17,254591,315090,59.22635573,1.771545692,64.45629467
Brent oil,2021/1/22,56,56.03,54.48,55.21,269369,270479,31.4350729,1.647332975,58.90257443
Brent oil,2021/1/25,55.26,56.02,55.07,55.91,198274,225077,36.25263671,1.587082749,61.50699979
Brent oil,2021/1/26,55.74,56.09,55.18,55.87,212070,542527,31.73441593,1.518600861,61.26806571
Brent oil,2021/1/27,55.84,56.19,54.94,55.3,316905,550048,19.65793492,1.402170881,57.82108133
Brent oil,2021/1/28,55.18,56.22,54.91,55.03,344703,552575,11.76761732,1.273433195,56.20792559
Brent oil,2021/1/29,55.04,56.02,54.9,55.1,320232,565119,4.952197197,1.163642321,56.54640694
Brent oil,2021/2/1,54.91,56.53,54.6,56.21,288247,546537,11.88222368,1.152909958,61.61317512
Brent oil,2021/2/2,56.35,58.05,56.33,57.82,337679,539484,54.10807175,1.259795885,67.52753997
Brent oil,2021/2/3,57.85,58.94,57.5,58.67,276856,537998,77.94715369,1.39698804,70.14300961
Brent oil,2021/2/4,58.59,59.12,58.04,59.11,244072,521834,84.44602485,1.523654394,71.42600159
Brent oil,2021/2/5,59.17,59.79,59.08,59.62,229424,514071,103.9497439,1.646214593,72.88065425
Brent oil,2021/2/8,59.43,60.72,59.43,60.66,269312,486461,121.4833197,1.806440224,75.60768003
Brent oil,2021/2/9,60.8,61.34,60.05,61.29,319502,467407,134.3173156,1.961643323,77.10930314
Brent oil,2021/2/10,61.21,61.69,60.87,61.1,287707,456449,135.881644,2.045729587,75.59778064
Brent oil,2021/2/11,61.01,61.5,60.72,60.86,209685,430805,120.5064445,2.069150682,73.6342837
Brent oil,2021/2/12,60.82,62.83,60.35,62.71,307715,426886,133.1779291,2.211498826,78.31068868
Brent oil,2021/2/15,62.83,63.76,62.82,63.33,220383,415893,148.2865181,2.347281573,79.61558339
Brent oil,2021/2/16,63.47,63.7,62.69,63.56,284666,399197,130.5944502,2.445261997,80.09403044
Brent oil,2021/2/17,63.15,64.96,62.73,64.89,391262,374090,134.7605782,2.60025792,82.63254805
Brent oil,2021/2/18,65.02,65.52,63.22,63.53,420556,346683,116.0953172,2.583570875,72.457178
Brent oil,2021/2/19,63.3,63.94,62.09,62.84,305827,287100,77.3107126,2.48601184,67.88948953
Brent oil,2021/2/22,62.1,64.97,61.8,64.94,289342,626470,85.54780946,2.548767448,73.38802525
Brent oil,2021/2/23,64.72,65.83,63.59,64.2,354828,639859,85.58339404,2.509857825,68.91007105
Brent oil,2021/2/24,64.19,66.47,63.93,66.45,340709,637154,91.60986083,2.630257888,74.0873519
Brent oil,2021/2/25,66.45,66.82,65.63,66.05,329605,656056,86.38420591,2.662705142,71.79828635
Brent oil,2021/2/26,66.05,66.05,64.25,64.63,352034,673423,53.76230908,2.544506208,64.21334091
Brent oil,2021/3/1,64.85,65.93,63.17,63.31,291908,693406,31.11809577,2.317603838,58.0718436
Brent oil,2021/3/2,63.12,64.13,62.38,62.62,367119,663221,7.560321168,2.058377152,55.10496632
Brent oil,2021/3/3,62.38,64.7,62.38,63.99,341674,627917,14.5613984,1.94110978,59.52638944
Brent oil,2021/3/4,64.1,67.75,63.33,67.26,510680,609519,51.30751407,2.087967426,67.70246691
Brent oil,2021/3/5,67.16,69.69,66.67,69.69,361763,583449,87.0552369,2.373078488,72.19720785
Brent oil,2021/3/8,69.97,71.38,67.8,68.12,352594,569041,85.32359519,2.444170307,65.82347064
Brent oil,2021/3/9,68.13,69.33,67.12,67.3,302605,550474,59.48422166,2.406602127,62.70955833
Brent oil,2021/3/10,67.46,68.42,66.5,68.18,361943,517217,51.00667969,2.419942132,64.64267685
Brent oil,2021/3/11,68.45,69.84,67.99,69.62,289609,475808,69.42468409,2.51768781,67.60232011
Brent oil,2021/3/12,69.59,69.9,69.03,69.23,251538,466775,67.63151316,2.534466472,65.99118228
Brent oil,2021/3/15,69.08,70.03,67.82,68.79,262595,428150,55.3519653,2.483629623,64.13409291
Brent oil,2021/3/16,68.81,68.94,67.36,68.47,248993,409207,40.92050336,2.389969646,62.75100568
Brent oil,2021/3/17,68.39,68.89,66.96,67.74,309756,402603,31.62271046,2.231119583,59.59368688
Brent oil,2021/3/18,67.49,67.76,61.25,62.69,509489,501229,-50.76295193,1.678389538,43.34577057
Brent oil,2021/3/19,62.79,64.75,61.98,64.36,481802,495623,-56.55416366,1.35943136,48.35988663
Brent oil,2021/3/22,64.38,64.97,63.3,64.23,252658,496012,-48.14094876,1.083672886,48.00372384
Brent oil,2021/3/23,64.29,64.29,60.33,60.44,523999,505732,-99.10040773,0.552937068,38.98843563
Brent oil,2021/3/24,60.55,64.39,60.54,64.1,393752,534111,-69.11365133,0.422782943,48.95766867
Brent oil,2021/3/25,63.75,64.03,60.85,61.7,355889,540208,-84.5479572,0.124539307,43.89290953
Brent oil,2021/3/26,61.7,64.75,61.7,64.22,293779,537835,-52.36585106,0.09047903,49.76894429
Brent oil,2021/3/29,64.43,65.34,63.01,65.19,302112,562564,-30.80345482,0.140141445,51.85890651
Brent oil,2021/3/30,65.39,65.39,63.5,64.02,308657,567468,-36.47210086,0.084120358,49.1998433
Brent oil,2021/3/31,63.95,64.83,62.53,63.07,323097,577025,-53.77424782,-0.03651292,47.08857569
Brent oil,2021/4/1,63.12,65.17,62.38,64.65,480365,587238,-39.02802998,-0.004570184,50.86506385
Brent oil,2021/4/5,64.57,64.81,61.25,62.3,231780,553818,-64.03635449,-0.166956129,45.64660119
Brent oil,2021/4/6,62.32,64.28,62.08,62.65,307867,542134,-54.33346256,-0.264358723,46.52652738
Brent oil,2021/4/7,62.6,63.55,61.6,62.9,321390,529718,-57.06434555,-0.317715642,47.18424529
Brent oil,2021/4/8,63.02,63.43,62.38,63.37,265179,515507,-42.51833308,-0.318405927,48.46753506
Brent oil,2021/4/9,63.28,63.49,62.57,63.05,216243,513894,-36.99561373,-0.340845256,47.61917558
Brent oil,2021/4/12,63.03,64.31,62.41,63.2,257839,490452,-22.55601258,-0.342575839,48.07795794
Brent oil,2021/4/13,63.24,64.19,63.18,63.96,242406,475944,-1.276635985,-0.27940093,50.44615979
Brent oil,2021/4/14,64.01,66.9,63.88,66.28,323041,476195,63.18036286,-0.041649638,56.90756611
Brent oil,2021/4/15,66.38,67.03,65.95,66.84,240308,469412,91.17580336,0.189769747,58.32029586
Brent oil,2021/4/16,66.86,67.38,66.44,66.72,212200,450764,92.57774113,0.359345963,57.88238833
Brent oil,2021/4/19,66.7,67.23,66.17,67.16,193810,412500,87.46522205,0.523209426,59.09519922
Brent oil,2021/4/20,67.2,68.08,65.51,66.31,328240,403544,76.50832499,0.577823713,55.75505998
Brent oil,2021/4/21,66.22,66.52,64.96,65.08,260879,368782,40.73622574,0.51590814,51.2416351
Brent oil,2021/4/22,65.13,65.83,64.58,65.75,242474,344807,34.35758847,0.514966787,53.4520649
Brent oil,2021/4/23,65.8,66.3,65.16,66.12,187900,307857,46.91507037,0.537876361,54.67410535
Brent oil,2021/4/26,66.1,66.26,64.57,65.79,257581,273305,33.13044339,0.523371026,53.32933468
Brent oil,2021/4/27,65.3,66.22,65.08,66.09,299460,553881,40.5308035,0.52997373,54.42674389
Brent oil,2021/4/28,66.05,67.37,65.54,66.52,375933,564346,61.74634237,0.563409196,56.02292736
Brent oil,2021/4/29,66.67,68.44,66.64,68.02,320974,584145,98.73619885,0.702842575,61.13647624
Brent oil,2021/4/30,67.9,67.97,66.25,66.44,308365,617686,63.41749129,0.678035764,54.012233
Brent oil,2021/5/3,66.7,67.82,66.1,67.66,148711,635575,68.3037697,0.748195262,58.07480315
Brent oil,2021/5/4,67.75,69.5,67.37,69.49,249641,624820,114.7303722,0.940619994,63.31051892
Brent oil,2021/5/5,69.35,69.95,68.35,68.55,283725,615626,107.0393028,1.00567504,59.21953835
Brent oil,2021/5/6,68.47,69.37,67.93,68.28,273282,605749,80.41259752,1.023644948,58.05904666
Brent oil,2021/5/7,68.26,68.65,67.39,68.27,262581,602062,55.95531359,1.025260745,58.01370175
Brent oil,2021/5/10,68.74,69.2,67.41,68.22,265604,578276,52.26853117,1.010854196,57.77074929
Brent oil,2021/5/11,68.29,68.75,67.13,68.65,321857,543161,39.97281983,1.022349302,59.3474933
Brent oil,2021/5/12,68.78,69.9,68.18,69,310299,517290,63.19158047,1.047624963,60.63584094
Brent oil,2021/5/13,68.88,69.04,66.48,67.05,311999,476707,11.60591835,0.899933529,50.94805385
Brent oil,2021/5/14,67,68.89,66.5,68.83,286132,439492,31.24356201,0.915959517,57.60638918
Brent oil,2021/5/17,68.92,69.62,68.18,69.6,230775,408642,70.15860482,0.979501707,60.12775312
Brent oil,2021/5/18,69.61,70.24,67.28,68.59,378016,383349,50.90134911,0.93755326,55.46770247
Brent oil,2021/5/19,68.41,68.46,65.3,66.69,386890,358993,-30.9573021,0.742436349,47.94047702
Brent oil,2021/5/20,66.63,67.17,64.8,65.05,388162,331187,-77.89457035,0.45027995,42.57043411
Brent oil,2021/5/21,65.22,66.94,64.57,66.73,257641,267046,-61.22714155,0.350268186,48.88668756
Brent oil,2021/5/24,66.66,68.55,66.39,68.37,272047,491277,3.632602255,0.39874594,54.18405299
Brent oil,2021/5/25,68.48,68.78,67.75,68.45,233263,515382,22.12962864,0.43856474,54.43214644
Brent oil,2021/5/26,68.39,68.95,67.88,68.69,274641,531329,26.39327082,0.483909216,55.21563204
Brent oil,2021/5/27,68.66,69.26,67.96,69.21,270531,550402,39.80463692,0.555402362,56.94303113
Brent oil,2021/5/28,69.47,69.74,68.57,69.02,294069,586719,49.93002537,0.589929443,56.09169755
Brent oil,2021/5/31,68.98,69.82,68.75,69.46,80181,560641,57.35912636,0.645357447,57.67000342
Brent oil,2021/6/1,69.39,71.34,69.29,70.63,302490,561967,110.5795473,0.774762779,61.62058261
Brent oil,2021/6/2,70.55,71.48,70.35,71.2,221631,548775,137.2657362,0.912789603,63.4121105
Brent oil,2021/6/3,71.27,71.99,70.66,71.39,229785,536400,144.1961495,1.025684811,64.01509888
Brent oil,2021/6/4,71.25,72.17,70.73,71.82,222000,524449,139.9250719,1.136748751,65.40469404
Brent oil,2021/6/7,71.82,72.27,71.1,71.5,224334,518313,128.3434844,1.185283192,63.4413053
Brent oil,2021/6/8,71.42,72.42,70.71,72.05,285225,498201,118.6810205,1.253675894,65.36572953
Brent oil,2021/6/9,72.17,72.87,71.82,72.02,266374,481405,129.0484285,1.290579852,65.16423527
Brent oil,2021/6/10,72.03,72.93,70.95,72.4,346576,450265,105.4119966,1.335099137,66.56994823
Brent oil,2021/6/11,72.41,73.09,71.88,72.62,276476,429331,107.2473993,1.372313972,67.39037693
Brent oil,2021/6/14,72.7,73.64,72.59,73.07,200722,417207,116.1780625,1.421729424,69.06284811
Brent oil,2021/6/15,73.03,74.33,72.79,74.27,228619,399707,123.7263282,1.539969685,73.03452855
Brent oil,2021/6/16,74.26,74.96,73.86,73.87,306090,392186,116.9269155,1.583149722,69.81702712
Brent oil,2021/6/17,73.8,74.5,72.01,72.99,336640,381500,71.53279248,1.528739213,63.21856791
Brent oil,2021/6/18,73,73.76,72.18,73.22,231547,339490,56.84049555,1.487035945,64.1716661
Brent oil,2021/6/21,73.33,74.95,72.98,74.84,265470,317847,78.84496107,1.566646936,70.05705747
Brent oil,2021/6/22,74.88,75.3,74.32,74.74,294724,291237,80.56675233,1.603189485,69.30030551
Brent oil,2021/6/23,74.03,75.26,73.99,74.71,261710,575887,65.94828577,1.611156559,69.05929845
Brent oil,2021/6/24,74.59,75.04,73.82,74.85,238002,586234,54.79264877,1.610205901,69.59078381
Brent oil,2021/6/25,74.83,75.41,74.17,75.31,246618,588113,56.07059319,1.627806316,71.33321114
Brent oil,2021/6/28,75.41,75.77,73.93,74.01,343278,603761,39.36265454,1.519341611,60.74068931
Brent oil,2021/6/29,74.08,74.99,73.36,74.67,288719,620327,29.32386803,1.46969728,63.68873518
Brent oil,2021/6/30,74.6,75.35,73.93,74.67,296472,642769,33.42154109,1.414053462,63.68873518
Brent oil,2021/7/1,74.69,76.74,74.55,75.61,405155,647175,54.21991287,1.429329064,67.6956151
Brent oil,2021/7/2,75.64,76.43,75.21,75.97,236220,646528,55.68902605,1.453726426,69.10184655
Brent oil,2021/7/5,76.23,77.26,75.7,77.1,157222,621980,70.97959773,1.546416936,73.06525495
Brent oil,2021/7/6,77.06,77.84,74.13,74.93,410703,620623,38.43092876,1.428309308,57.74637534
Brent oil,2021/7/7,74.69,75.99,72.6,73.34,387427,607309,-10.27042697,1.192660205,49.54902841
Brent oil,2021/7/8,73.35,74.4,72.11,74.35,314340,608890,-23.91943836,1.075013071,54.01460405
Brent oil,2021/7/9,74.39,75.8,73.8,75.58,248179,574814,17.05819935,1.068708188,58.79758852
Brent oil,2021/7/12,75.79,75.84,74.23,75.2,262298,541887,15.89387181,1.021276063,56.83093869
Brent oil,2021/7/13,75.25,76.6,74.93,76.35,275913,494746,45.1393861,1.06421356,61.07423719
Brent oil,2021/7/14,76.28,76.72,73.79,74.54,376936,464971,9.78173689,0.941338795,52.35196933
Brent oil,2021/7/15,74.5,74.59,73.19,73.29,322328,424350,-47.39064311,0.734626785,47.32529427
Brent oil,2021/7/16,73.18,74.09,72.34,73.3,292660,385639,-67.43000496,0.565098836,47.36883196
Brent oil,2021/7/19,72.86,73.34,67.75,68.75,510920,364482,-188.1864265,0.062874958,33.71437254
Brent oil,2021/7/20,68.99,69.73,67.44,68.63,316477,321724,-212.5005642,-0.340894461,33.44058715
Brent oil,2021/7/21,68.92,72.38,68.63,72.25,306322,296081,-111.3468942,-0.364578258,47.33472353
Brent oil,2021/7/22,72.24,73.9,71.74,73.67,251602,267820,-35.56605226,-0.265702847,51.6025704
Brent oil,2021/7/23,73.56,74.22,73.32,74.19,181662,241182,-3.018260135,-0.143726924,53.10137245
Brent oil,2021/7/26,74.12,74.84,72.75,74.82,210637,223580,7.382304743,0.003732582,54.92275525
Brent oil,2021/7/27,73.88,74.19,73.08,73.79,251731,536326,-10.63362958,0.037055756,51.40756004
Brent oil,2021/7/28,73.8,74.34,73.52,73.9,251801,545574,1.207935911,0.071516296,51.76263565
Brent oil,2021/7/29,73.89,75.15,73.7,74.84,247939,549659,34.54478883,0.17268605,54.80205537
Brent oil,2021/7/30,74.81,75.65,74.39,75.22,277427,553708,63.20066518,0.28029556,56.00879451
Brent oil,2021/8/2,75.39,75.39,72.31,73.24,304873,536394,-0.117970811,0.203462035,48.71105256
Brent oil,2021/8/3,73.08,73.55,71.05,72.28,303729,533627,-65.25469095,0.064364978,45.60816792
Brent oil,2021/8/4,72.33,72.83,70.11,70.31,370132,516069,-114.7565677,-0.2024987,39.98007344
Brent oil,2021/8/5,70.27,71.5,69.75,71.18,261052,495415,-114.5130496,-0.339870542,43.30730889
Brent oil,2021/8/6,71.2,72.43,70.28,70.49,298955,486593,-88.17226403,-0.49866762,41.34948897
Brent oil,2021/8/9,70.26,70.26,67.6,69.2,353678,466014,-151.1534011,-0.720304446,37.89984494
Brent oil,2021/8/10,69.35,71.24,68.94,70.86,246128,439756,-82.85670842,-0.753321282,44.33540371
Brent oil,2021/8/11,70.83,71.72,69.07,71.62,324038,413188,-54.20442748,-0.709977535,47.04135887
Brent oil,2021/8/12,71.57,71.9,70.67,71.15,224987,384896,-32.79835813,-0.705420724,45.5661523
Brent oil,2021/8/13,71.12,71.38,70,70.25,202417,371354,-55.00979748,-0.765606462,42.79838426
Brent oil,2021/8/16,70.05,70.45,68.14,69.57,294024,350320,-105.9319816,-0.858280685,40.78273588
Brent oil,2021/8/17,69.77,70,68.82,69.11,239956,335058,-122.3317341,-0.957802874,39.42989528
Brent oil,2021/8/18,68.96,70.04,67.23,67.5,316976,321949,-161.5739136,-1.153294016,35.04778256
Brent oil,2021/8/19,67.57,67.64,65.57,66.56,345974,309999,-196.057816,-1.368299394,32.7586518
Brent oil,2021/8/20,66.54,66.93,64.94,65,254451,291080,-187.8593239,-1.64560219,29.33437882
Brent oil,2021/8/23,64.97,68.9,64.6,68.78,271564,257158,-105.541865,-1.542570453,44.47881122
Brent oil,2021/8/24,68.66,71.27,68.53,71.2,301295,240424,-7.471605903,-1.251219998,51.62642754
Brent oil,2021/8/25,71,72.42,70.5,71.93,242068,224466,36.16587848,-0.950461437,53.56825079
Brent oil,2021/8/26,70.99,71.13,69.77,70.52,299945,542247,7.086543032,-0.816471551,49.44004508
Brent oil,2021/8/27,70.61,71.75,70.23,71.67,266247,555953,36.63401963,-0.610451309,52.64542298
